Mid,CF,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,,,,,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,,,,,,,,,,
TRG 10 - Constant,0.13,1838.079574,1838.079574,1838.079574,1838.079574,1838.079574,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,,,,TRG 4 - Low,1645.259425,1563.700866,1532.598503,1495.339982,1452.315551,1388.629816,1324.13775,1258.674075,1192.23879,1124.831895,1056.453391,987.1032776,916.7815546,822.6921114,796.0207554,765.4754195,760.9889551,756.5024906,752.0160262,747.5295617,743.0430972,738.5566328,734.0701683,729.5837039,725.0972394,720.6107749,716.1243105,711.637846,707.1513816,702.6649171,698.1784526,693.6919882,689.2055237,684.7190593,680.2325948
Comm PV - Seattle - Mid,0.12,2675.005818,2675.005818,2675.005818,2675.005818,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,,,,TRG 4 - Mid,1645.259425,1627.150915,1609.676585,1592.836437,1576.630471,1561.058686,1546.121083,1531.817661,1518.148421,1505.113362,1492.712485,1480.945789,1469.813274,1459.314942,1449.45079,1440.22082,1431.625032,1423.663425,1416.336,1409.642756,1403.583694,1398.158813,1393.368114,1389.211596,1385.689259,1382.801105,1380.547131,1378.927339,1377.941729,1377.5903,1377.873053,1378.789987,1380.341103,1382.5264,1385.345879
Comm PV - Chicago - Mid,0.14,2675.005818,2675.005818,2675.005818,2675.005818,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,,,,TRG 4 - Constant,1645.259425,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862,1709.734862
Comm PV - Kansas City - Mid,0.16,2675.005818,2675.005818,2675.005818,2675.005818,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,,,,TRG 5 - Low,1663.418263,1599.385511,1576.679057,1545.354091,1506.006637,1436.801467,1367.081142,1296.676266,1225.586837,1153.812857,1081.354325,1008.211242,934.3836061,835.9215024,808.6189694,777.9609617,775.7296055,773.4982494,771.2668932,769.0355371,766.8041809,764.5728248,762.3414686,760.1101125,757.8787563,755.6474001,753.416044,751.1846878,748.9533317,746.7219755,744.4906194,742.2592632,740.0279071,737.7965509,735.5651948
Comm PV - Los Angeles - Mid,0.17,2675.005818,2675.005818,2675.005818,2675.005818,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,,,,TRG 5 - Mid,1663.418263,1649.300696,1635.70657,1622.635886,1610.088642,1598.06484,1586.564479,1575.587559,1565.13408,1555.204043,1545.797446,1536.914291,1528.554577,1520.718304,1513.405473,1506.616082,1500.350133,1494.607625,1489.388558,1484.692932,1480.520748,1476.872004,1473.746702,1471.144841,1469.066421,1467.511442,1466.479905,1465.971809,1465.987153,1466.525939,1467.588167,1469.173835,1471.282944,1473.915495,1477.071487
"Comm PV - Daggett, CA - Mid",0.20,2675.005818,2675.005818,2675.005818,2675.005818,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,,,,TRG 5 - Constant,1663.418263,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079,1720.976079
Res PV - Seattle - Mid,0.13,3782.04,3782.04,3782.04,3782.04,3782.04,2897.38,2725.58,2586.78,2305.81,2115.79,2011.07,1946.36,1881.64,1816.93,1752.21,1687.50,1622.78,1558.07,1493.35,1468.02,1442.68,1417.35,1392.01,1366.68,1341.34,1316.01,1290.67,1265.34,1240.00,,,,TRG 6 - Low,1702.934101,1666.027853,1657.565745,1636.983756,1605.143795,1531.210922,1456.817515,1381.784386,1306.111535,1229.798962,1152.846669,1075.254653,949.0828747,908.5393617,875.3972082,849.6564143,831.3169798,831.4577698,831.5985598,831.7393497,831.8801397,832.0209297,832.1617197,832.3025096,832.4432996,832.5840896,832.7248795,832.8656695,833.0064595,833.1472495,833.2880394,833.4288294,833.5696194,833.7104094,833.8511993
Res PV - Chicago - Mid,0.15,3782.04,3782.04,3782.04,3782.04,3782.04,2897.38,2725.58,2586.78,2305.81,2115.79,2011.07,1946.36,1881.64,1816.93,1752.21,1687.50,1622.78,1558.07,1493.35,1468.02,1442.68,1417.35,1392.01,1366.68,1341.34,1316.01,1290.67,1265.34,1240.00,,,,TRG 6 - Mid,1702.934101,1695.524909,1688.452873,1681.717994,1675.320272,1669.259708,1663.5363,1658.15005,1653.100956,1648.38902,1644.014241,1639.976618,1636.276153,1632.912845,1629.886694,1627.1977,1624.845863,1622.831184,1621.153661,1619.813295,1618.810087,1618.144035,1617.81514,1617.823403,1618.168823,1618.8514,1619.871133,1621.228024,1622.922072,1624.953277,1627.321639,1630.027158,1633.069835,1636.449668,1640.166658
Res PV - Kansas City - Mid,0.16,3782.04,3782.04,3782.04,3782.04,3782.04,2897.38,2725.58,2586.78,2305.81,2115.79,2011.07,1946.36,1881.64,1816.93,1752.21,1687.50,1622.78,1558.07,1493.35,1468.02,1442.68,1417.35,1392.01,1366.68,1341.34,1316.01,1290.67,1265.34,1240.00,,,,TRG 6 - Constant,1702.934101,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948,1748.951948
Res PV - Los Angeles - Mid,0.18,3782.04,3782.04,3782.04,3782.04,3782.04,2897.38,2725.58,2586.78,2305.81,2115.79,2011.07,1946.36,1881.64,1816.93,1752.21,1687.50,1622.78,1558.07,1493.35,1468.02,1442.68,1417.35,1392.01,1366.68,1341.34,1316.01,1290.67,1265.34,1240.00,,,,TRG 7 - Low,1751.460897,1736.544061,1741.157251,1731.174581,1707.610275,1634.427722,1560.339066,1485.156782,1408.880869,1331.511327,1253.048157,1173.491358,1042.61413,1000.71437,967.1102618,941.8018058,924.7890018,925.1020602,925.4151186,925.7281771,926.0412355,926.3542939,926.6673523,926.9804108,927.2934692,927.6065276,927.919586,928.2326445,928.5457029,928.8587613,929.1718197,929.4848782,929.7979366,930.110995,930.4240535
"Res PV - Daggett, CA - Mid",0.21,3782.04,3782.04,3782.04,3782.04,3782.04,2897.38,2725.58,2586.78,2305.81,2115.79,2011.07,1946.36,1881.64,1816.93,1752.21,1687.50,1622.78,1558.07,1493.35,1468.02,1442.68,1417.35,1392.01,1366.68,1341.34,1316.01,1290.67,1265.34,1240.00,,,,TRG 7 - Mid,1751.460897,1750.130833,1748.969025,1747.975474,1747.15018,1746.493142,1746.004361,1745.683836,1745.531568,1745.547557,1745.731802,1746.084304,1746.605063,1747.294078,1748.15135,1749.176878,1750.370663,1751.732705,1753.263003,1754.961558,1756.828369,1758.863437,1761.066762,1763.438343,1765.978181,1768.686275,1771.562627,1774.607234,1777.820099,1781.20122,1784.750597,1788.468231,1792.354122,1796.40827,1800.630674
Battery 8h,8.00,4070,4070,4070,4070,3829.111258,3588.222516,3347.333775,3106.445033,2865.556291,2758.710204,2651.864116,2545.018029,2438.171942,2331.325855,2286.813907,2242.301959,2197.790011,2153.278064,2108.766116,2081.362161,2053.958206,2026.554251,1999.150296,1971.746341,1953.424558,1935.102774,1916.780991,1898.459208,1880.137425,,,,TRG 7 - Constant,1751.460897,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941,1787.17941
Battery 13h,13.00,6195,6195,6195,6195,5810.367623,5425.735246,5041.102869,4656.470492,4271.838115,4105.025052,3938.211989,3771.398925,3604.585862,3437.772799,3372.252712,3306.732626,3241.212539,3175.692453,3110.172366,3072.452768,3034.733169,2997.013571,2959.293972,2921.574374,2898.613305,2875.652235,2852.691166,2829.730097,2806.769028,,,,TRG 8 - Low,1789.74153,1783.739526,1796.598538,1794.685613,1778.943867,1715.641246,1650.291736,1582.701894,1512.87172,1440.801214,1366.490376,1289.939206,1160.939521,1119.327128,1086.331448,1061.952481,1046.190227,1043.331902,1040.473578,1037.615254,1034.75693,1031.898605,1029.040281,1026.181957,1023.323632,1020.465308,1017.606984,1014.74866,1011.890335,1009.032011,1006.173687,1003.315362,1000.457038,997.5987139,994.7403896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 8 - Mid,1789.74153,1792.14305,1794.609169,1797.139885,1799.735201,1802.395115,1805.119627,1807.908738,1810.762447,1813.680755,1816.663662,1819.711167,1822.82327,1825.999972,1829.241273,1832.547172,1835.91767,1839.352766,1842.85246,1846.416754,1850.045645,1853.739136,1857.497224,1861.319912,1865.207197,1869.159082,1873.175565,1877.256646,1881.402326,1885.612604,1889.887481,1894.226957,1898.63103,1903.099703,1907.632974
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 8 - Constant,1789.74153,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566,1819.231566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 9 - Low,1820.901518,1871.699385,1915.500765,1938.180979,1941.129347,1875.511173,1807.452527,1736.74602,1663.391654,1587.389428,1508.739343,1427.441397,1288.772162,1244.704059,1211.273251,1188.479738,1176.323519,1176.370348,1176.417178,1176.464007,1176.510836,1176.557665,1176.604494,1176.651323,1176.698152,1176.744982,1176.791811,1176.83864,1176.885469,1176.932298,1176.979127,1177.025956,1177.072785,1177.119615,1177.166444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 9 - Mid,1820.901518,1837.856269,1854.472146,1870.74915,1886.687279,1902.286534,1917.546916,1932.468423,1947.051056,1961.294816,1975.199701,1988.765713,2001.99285,2014.881114,2027.430503,2039.641019,2051.51266,2063.045428,2074.239322,2085.094341,2095.610487,2105.787759,2115.626156,2125.12568,2134.28633,2143.108106,2151.591008,2159.735036,2167.54019,2175.00647,2182.133876,2188.922408,2195.372066,2201.48285,2207.25476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 9 - Constant,1820.901518,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531,1824.748531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 10 - Low,1838.079574,1910.635778,1975.685953,2020.398743,2045.860005,2050.700576,2038.509232,2010.178521,1966.816018,1909.529298,1839.425934,1757.613502,1599.700835,1546.94788,1506.923623,1479.628065,1465.061205,1458.10165,1451.142095,1444.18254,1437.222984,1430.263429,1423.303874,1416.344318,1409.384763,1402.425208,1395.465652,1388.506097,1381.546542,1374.586986,1367.627431,1360.667876,1353.708321,1346.748765,1339.78921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 10 - Mid,1838.079574,1864.753291,1890.81858,1916.275441,1941.123874,1965.363879,1988.995456,2012.018605,2034.433326,2056.23962,2077.437485,2098.026922,2118.007932,2137.380513,2156.144667,2174.300393,2191.84769,2208.78656,2225.117002,2240.839016,2255.952602,2270.45776,2284.35449,2297.642793,2310.322667,2322.394113,2333.857132,2344.711722,2354.957885,2364.595619,2373.624926,2382.045804,2389.858255,2397.062278,2403.657873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 10 - Constant,1838.079574,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255,1824.75255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Seattle - Low,2675.005818,2036.014115,1484.09439,1372.539819,1285.216226,1156.380078,1111.67097,1066.961862,1022.252754,977.5436459,932.8345378,888.1254297,843.4163216,798.7072135,753.9981054,734.5272633,715.0564211,695.585579,676.1147369,656.6438948,637.1730526,617.7022105,598.2313684,578.7605263,559.2896842,556.6062789,553.9228737,551.2394685,548.5560633,545.8726581,543.1892528,540.5058476,537.8224424,535.1390372,532.455632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Seattle - Mid,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,1031.133794,1025.742362,1020.350929,1014.959497,1009.568065,1004.176632,998.7852002,993.393768,988.0023357,982.6109034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Seattle - Constant,2675.005818,2036.014115,1931.61105,1942.051357,1973.372276,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Chicago - Low,2675.005818,2036.014115,1484.09439,1372.539819,1285.216226,1156.380078,1111.67097,1066.961862,1022.252754,977.5436459,932.8345378,888.1254297,843.4163216,798.7072135,753.9981054,734.5272633,715.0564211,695.585579,676.1147369,656.6438948,637.1730526,617.7022105,598.2313684,578.7605263,559.2896842,556.6062789,553.9228737,551.2394685,548.5560633,545.8726581,543.1892528,540.5058476,537.8224424,535.1390372,532.455632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Chicago - Mid,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,1031.133794,1025.742362,1020.350929,1014.959497,1009.568065,1004.176632,998.7852002,993.393768,988.0023357,982.6109034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Chicago - Constant,2675.005818,2036.014115,1931.61105,1942.051357,1973.372276,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Kansas City - Low,2675.005818,2036.014115,1484.09439,1372.539819,1285.216226,1156.380078,1111.67097,1066.961862,1022.252754,977.5436459,932.8345378,888.1254297,843.4163216,798.7072135,753.9981054,734.5272633,715.0564211,695.585579,676.1147369,656.6438948,637.1730526,617.7022105,598.2313684,578.7605263,559.2896842,556.6062789,553.9228737,551.2394685,548.5560633,545.8726581,543.1892528,540.5058476,537.8224424,535.1390372,532.455632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Kansas City - Mid,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,1031.133794,1025.742362,1020.350929,1014.959497,1009.568065,1004.176632,998.7852002,993.393768,988.0023357,982.6109034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Kansas City - Constant,2675.005818,2036.014115,1931.61105,1942.051357,1973.372276,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Los Angeles - Low,2675.005818,2036.014115,1484.09439,1372.539819,1285.216226,1156.380078,1111.67097,1066.961862,1022.252754,977.5436459,932.8345378,888.1254297,843.4163216,798.7072135,753.9981054,734.5272633,715.0564211,695.585579,676.1147369,656.6438948,637.1730526,617.7022105,598.2313684,578.7605263,559.2896842,556.6062789,553.9228737,551.2394685,548.5560633,545.8726581,543.1892528,540.5058476,537.8224424,535.1390372,532.455632
